customer_tweet_id,customer_message,intent,confidence,reason
98624,you cheated me on scheme of 2 days guaranteed delivery. You charged 80 rupees extra but you took 3 days to deliver same.,Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
98654,"so if u don't have prime, u won't ship? Nice company. Still waiting on a order placed a week ago to just ship",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
98662,What's with all the shipping delays?,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
98672,"So if I need something in a hurry, the one day shipping from Amazon means jack shit?",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
98674,"ordered yesterday, paid for Same-Day/One-Day Shipping, and it's ONLY IN THE ""Preparing for Shipment"" PHASE THIS EVENING??? How does does ""one day shipping"" equal ""ship the following day""???",Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
98691,what PRIME IS SUPPOSED TO DO NOR IS IT WHAT I PAID FOR! I am meticulous about my order and shipping dates!,Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
98698,So...from what I gather... if we use prime's next day service in Toronto and they don't have any drivers available they just cancel your order. They make no attempt to deliver? Seriously?!?! What is happening to this company!,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
98715,How come Prime items on now take 3-4 days for delivery? What happened to next or same day? Small person's advent calendar now late...,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
98788,"LOL, Prime 2-day shipping takes almost 7 days to arrive!",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
99820,& so far 6 days for next day delivery and counting. After 3 text to say it being delivered tomorrow. Result missed dilivery opportunity for Xmas gifts to be delivered. #fail #ruinedChristmas,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
99825,how can I update my email address? I've gone through it a dozen times with a dozen passwords and I get this.,Account / Login / Security,HIGH,"Message concerns account access, login, verification, or security."
99827,I want to know the return/refund time duration?,Return / Refund,HIGH,Message explicitly concerns a return or refund.
99862,"Dear , You should highly reconsider sending my Prime orders through . Nothing is ever delivered in two days... Sincerely, Where the FUCK is my Package",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
99861,"The original date was 11/27 (I ordered on Sunday), then it became 11/28, and now it's ""we hope you get it by Saturday""",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
99937,"the worst. I had one great year with you, followed by now three terrible years. I'm done. Awful company, awful service #fail",Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
99939,Yes. And no. The order page says 30th November - 4th December / the actual order when I click it says still today by 8pm. I’m confused and annoyed.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
99942,Your call centre staff were really unhelpful. One even hung up on me. I just have to wait for my item but I’m not happy at all.,Customer Support / Complaint,HIGH,No strong boundary rule matched; retained semantic prediction.
99945,All I needed was one thing to put me in a really bad mood. Thanks ... You just did it. *Guaranteed* delivery dates obviously don’t mean much?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
99896,And the other issue has not been resolved,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
99950,..my first parcel was delivered to the wrong address so you were sending another one out today! Said it's deliverd to my address again but still received nothing? This is very poor service! Are your delivery drivers so stupid they can't put in the right postcode?,Customer Support / Complaint,HIGH,Boundary rule override: Main issue is the customer-support experience or lack of resolution.
99959,It was suppose to be delivered yesterday and the amazon rep told me they will try again today. Now they are telling me they don't know when? Why have Prime then?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
99971,Your executive gave me wrong information and gave false promise about delivery and after a day another executive said we will take action as whatever the previous executive said was false. And this happened 2nd time.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
99979,"Hey what's the point of ""two day shipping"" if you're then going to take a week?",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
99981,"Yeah but it was available to ship immediately, and your two day shipping has been 3 days for like everything I order now for a while now.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
99983,"Why has your Prime 2 day shipping seemed to have really been bumped to 3 days with all items, even if ordered early on the order day.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
99986,"Hello, I'm unable to log into an account I probably haven't used in 3 years, but need to access. I've even reset the password twice but it's still not letting me in. Can you offer any support?",Account / Login / Security,HIGH,"Message concerns account access, login, verification, or security."
101210,I just thought the lack of date provided was due to being in advance,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
101739,Love when I order something on and it says 'Guaranteed Delivery Thursday Nov 30' but then I check today and I get 'Arriving Nov 30 - Dec 1'. Tracking says it's in Illinois right now. ☹️☹️☹️ I guess I can wait one more day...,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
101775,idk why I pay for prime anymore... my packages haven’t been coming in two days & even tho I specified to leave items on the porch they keep throwing my packages on the lawn or in the flower bed. Unacceptable.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
101791,On cyber Monday I ordered Cravings and Eat Like a Gilmore. They won’t be here until Monday. That is not two day shipping 🙄,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
101790,They shipped yesterday (Wednesday) and won’t be here until Monday. I think our ideas of two day shipping is a bit different.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
