customer_tweet_id,customer_message,amazon_tweet_id,amazon_response
1095953,@AmazonHelp Hi @AmazonHelp I’m getting error message when i trying to register my product for warranty.,1095954,@378623 Have you reached out to our support team here: https://t.co/2t6DQoUmNZ for assistance on it? ^RW
1095958,"Ah sinon, chez vous aussi @120533 est inaccessible uniquement depuis Firefox (56) ? https://t.co/lLR82cZPmM",1095955,"@378626 Bonjour Edinson, je suis désolée pour cela. Pourriez-vous tester encore une fois s'il vous plaît ? ^SM"
1095956,@AmazonHelp Oui merci c'est tout bon ici. (@378627 Je t'invite à vider ton cache si jamais ce n'est pas encore le cas de ton côté),1095959,@378626 Merci pour votre retour 👍 ^BH
1095963,@378626 @AmazonHelp Et essaye de nouveau sur .fr pour voir...,1095965,@378627 Nos techniciens travaillent actuellement à la résolution du problème. Nous vous invitons à réessayer plus tard. ^BH
1095957,@AmazonHelp @378626 @AmazonHelp j ai exactement le même problème avec seul Firefox 56 en allant sur amazon.de et/ou .fr SEC_ERROR_OCSP_INVALID_SIGNING_CERT,1095970,@378627 Désolée pour cela. Pouvez-vous vérifier avec un autre navigateur SVP? ^SM
1095972,@AmazonHelp Et les dates du certificat ne semblent pas expirées,1095974,@378627 [2/2] Je vous invite à effectuer les mises à jour nécessaires sur vos navigateurs et réessayer.
1095975,@AmazonHelp C est la dernière version disponible la version 56 pour Firefox!,1095977,@378627 [2/2] Je vous invite donc à réessayer ultérieurement. ^BH
1095981,@AmazonHelp @378627 Ce n'est pas ce qu'on est en train de faire de déclarer un incident ?,1095983,@378629 Nos techniciens travaillent actuellement à sa résolution. C'est pourquoi nous vous conseillons de réessayer ultérieurement. ^ARC
1095985,@AmazonHelp Corrigé vu d'ici. Merci et bravo pour votre rapidité.,1095986,@378629 Merci pour votre confiance ! ^AR
1095973,@AmazonHelp Mais peut-être Firefox 56 realise une vérification que d autres ne font pas.je ne sais pas,1095987,"@378627 De ma part, je viens de tester sur Internet Explorer, Firefox et Google Chrome et ça fonctionne très bien. [1/2]"
1096015,@115850 SBI debit cards not working since yesterday morning. Unable to grab the offer,1096013,@378635 That's unusual. Have you reported this to your bank? ^RW
1096014,@AmazonHelp I tried two cards. Declining payment. Confirm at your end also. I will to my bank,1096016,@378635 I've just checked and can confirm there isn't any issue from our end. Please contact your bank. ^SH
1096017,@AmazonHelp Thank you. Thought to inform you so that u can compare the issue with other sbi holders,1096018,@378635 Thanks for bringing this to our notice. ^ZH
1096601,"@115850 ordered Sony MDR XB950AP, received on Tue at Chennai. Now I'm at Tatanagar, headphones not working. What can be done ?",1096600,@378778 Sorry to know that the product isn't working as expected. Kindly reach out to our support team 1/2 ^EM
1096604,"Thank you, @115850 for the superfast delivery... Received our @16298 refrigerator in less than 24 hrs after ordering... https://t.co/t3DLnHwbHu",1096603,@162519 Thank you indeed for keeping us inspired to do such great work. Have a super Sunday & party hard ;) ^PS
1096606,@115850 Don’t buy any products on AMAZON worst delivery Courier: Amazon Transportation Services Tracking #: 926100797391 paid 100 Rs Waste,1096605,@378779 Please don’t provide your details here as we consider them to be personal information. Our page is visible to public. ^GS
1096610,"Hello @amazonhelp; for an order sent in 2 packages, I can only request an invoice for the first part, not the second one. 1/2",1096608,"@231824 Hello, is it in Amazon.fr or https://t.co/ykTUEmdsQA ? ^SN"
1096609,"@AmazonHelp Hi, that was on amazon.fr",1096611,@231824 You can contact the seller directly from your account: https://t.co/UnFtkYuvFC or by contacting our costumer service too.^KE
1096612,"@AmazonHelp No I can't. Your help page says I should be able to contact them through a “Contacter le vendeur” button near the order, which is missing.",1096614,"@231824 In that case, kindly let our costumer service know via: https://t.co/hgIrz98cdI to help you out ! ^KE"
1096616,"@AmazonHelp Yep, request just went out. Thanks for the swift feedback here though!",1096617,@231824 At your service. ^ARC
1096620,@AmazonHelp Where is it ? I need the delivery today that’s it ! How long shuld I wait no updates nothing ! No calls ! I wanted to enjoy Diwali,1096621,@378779 Please connect with us using the link provided above for assistance. (2/2) ^KA
1096623,@AmazonHelp Hello I know the status but I have received my item yet today is last date for delivery #NoDiwaliWithAmazon,1096625,@378779 Please use the link provided earlier to reach our support team so that we could check this for you. ^GS
1096624,@AmazonHelp Will you keep posting twitter replies or do some action on it ! #NoDiwaliWithAmazon waste tracking system ! Money gone no delivery!,1096626,@378779 I get your disappointment. We're trying to help. Kindly cooperate and connect with us via the above link. ^SG
1096628,Hey @115850 your site is not loading to some OCSP error https://t.co/aPMiIvkU8W,1096627,@378781 Glad to know it's sorted now. Thanks for keeping us posted. ^GK
1096632,#iphone as sold by @115850 #AmazonGreatIndianFestival #fraud #onlinefraud https://t.co/BYObJPSDag,1096630,@378782 Sorry for the trouble you've had. Have you escalated this to our support team here: https://t.co/2t6DQoUmNZ for assistance? ^MM
1096635,@115821 @115850 https://t.co/eHj0lyf1nm,1096634,"@378784 If you still are unable to access the website, request you to clear cache and try again. (2/2)^VH"
1095824,"@115850 Why buy redmi 4 someone when redmi note 4 available for ₹8099, and ₹8999. First try to give good offers. This year no best deal from amazon",1096637,@307769 Pricing and offers are decision of the sellers. The offers displayed on our website currently are the best we can offer. ^GK
1096639,@AmazonHelp At lease amazon shuld implement instant discount neither cashback.if i compare with flipkart i am paying less amount at payment and less EMI,1096640,@307769 I understand your concern. I'll be sure to share your comments internally as feedback. ^SC
1096642,Secure Connection Failed? @115850 @144408 Works ok on Chrome though. https://t.co/iVRWqMcyA7,1096641,@378785 I've just checked and its working fine on both the browsers. ^KA
1096644,@115821 you're like the biggest fucking company how is it that i got hacked a year ago and you still havent fixed it,1096643,@378786 Have you reported this to us: https://t.co/jzvkhdlrK5? Once reported our Account Specialists will (1/2)
1096647,@115850 Very disappointed Amazon.. I have been trying for a return request of a wrong product being delivered to me and I'm getting no response. I have tried contacting you through the customer helpline number but still I got no response. Didn't expect this.,1096646,@378787 We apologize for the inconvenience. Please share your details with us here: https://t.co/GIJyeYqKE0 and we'll help you. ^ZH
1096651,"@115850 you guys are just making fool to customers in the name of flash sale, pr9viding 3rd class product",1096648,@278558 Apologies for any trouble. We'd like to know what exactly went wrong with the product. Could you please elaborate the issue? ^AB
1096650,"@AmazonHelp I have paid through amazon pay and now my payment also got stuck, who will be responsible for all this mess, and why should i suffer",1096652,@278558 I'll look into it right away for you. (2/2) ^ST
1096653,@AmazonHelp This is my order detail https://t.co/PJzi0o7yi4,1096654,"@278558 Also, don’t provide your order details as its personal information. Our Twitter page is visible to public.(2/2)^RS"
1096658,@AmazonHelp So now these guys are not saying a word about my order @123288 . This is why @118702 is much better than u guys,1096659,@278558 I do get your concern. Kindly fill in your details here: https://t.co/GIJyeYqKE0 and I'll help you with it. ^MM
1096660,"@AmazonHelp They don't care about the customers, their policy is just to cheat customers. Guys please don't shop from amazon",1096662,@278558 details using the secure link provided earlier? 2/2^AP
1096664,"@AmazonHelp I have already filled it up, but u guys have no intention to help me out",1096665,"@278558 Thank you for confirming. If you have shared your details, our team will get back to you soon. ^AG"
1096666,@AmazonHelp No help till yet from your side,1096667,@278558 We're working on this. You shall hear back from us soon. ^HK
1096668,@AmazonHelp Till this moment u guys haven't contacted me..... Wtf,1096669,@278558 I see that we've sent you a correspondence. Kindly check the same here: https://t.co/ubzNHWZvL2 ^SG
1096670,@AmazonHelp If u guys are right then talk to me on phone u coward.....,1096672,@278558 Apologies for the trouble with the refund. Kindly reply to the correspondence sent by us and we'll get in touch soon. ^AK
1096674,@115850 why am I unable to load money in @115823 using my @3021 Credit Card? & This has been the problem right since the beginning,1096673,@199756 That's strange! Please reach out to our support team here: https://t.co/2t6DQoUmNZ and we'll help you. ^ZH
1096677,Amazon India you just have fake options .Bought a Samsung phone when asked about return due to quality issues you... https://t.co/0ByX6xRbrt,1096675,"@378788 I understand your concern, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^MN"
1096676,@AmazonHelp I have done and no proper response is there and is return different from replacement?,1096678,"@378788 There's a difference. For return on refund, refund is processed, return for replacement, a replacement product is shipped ^ZH"
1096679,@AmazonHelp So is it mentioned there in Invoice ? And can i get refund or not just clarify,1096680,@378788 damaged/defective. You can refer to the returns policy mentioned on our website here:https://t.co/gYYDFKUNPY 2/2 ^EM
1096683,@AmazonHelp Yes the duration date is 20th October and today is 15th October as per that I am very much eligible,1096684,@378788 The same will be suggested here: https://t.co/3yqvLnyTxi kindly follow the link for further assistance. 2/2 ^MJ
1096686,@AmazonHelp Great app never gets correct results and you rely on apps and don't care customers 1 day you will see the result.@115851,1096689,@378788 your mobile is tricky & we'll check the possibilities for a technician visit. 2/2 ^MJ
1096688,@AmazonHelp Bye Bye Amazon ...... @115851 .This will be my last order in Amazon .Will never buy products in Amazon and suggest the same to friends,1096692,@378788 We will consider this as feedback and ensure to pass it on internally for improvements. ^RW
1096698,@115850 @115821 @115830 If the problem not sloved by tomorrow morning means we are ready to troll on youtube and etc,1096693,@375172 Sorry for the delay with the order. We're working towards resolving your issue. Appreciate your patience. ^KA
1096704,"@AmazonHelp I was charged 3 times for a single order, how can I resolve this?",1096703,@378789 I'm sorry for the trouble! We're available 24/7 via phone here: https://t.co/hApLpMlfHN ^EP
1096721,"Not sure what up with @115821, but stuff is suddenly disappearing, not being delivered on time, or just seems stuck in limbo. Fire related?",1096719,@176396 I'm sorry for the delivery troubles! Have you had a chance to report this to us: https://t.co/hApLpMlfHN? ^EP
1096724,@115850 wanted to return your product. Scheduled a pick up and yet you pick up guy is arriving since 5 days. Help me out.,1096722,@378794 Apologies for the unpleasant experience. Kindly reach our support team: https://t.co/vlvfJr4nN9. We'll have it checked. ^GS
1096723,@AmazonHelp Can I give you the order ID. It was made by my sister from her account.,1096725,@378794 with our support team through the link provided earlier and we'll be happy to help. 2/2 ^SH
1096727,@AmazonHelp Thank you,1096728,@378794 You are welcome. ^MJ
1096730,@115821 would really like it if in my video library my tv shows and film were separate again. Easier to find that way. K? Thanks!!!,1096729,"@378795 Thanks for the feedback Lena, I've passed it on to the relevant team! ^AT"
